DATUM,TOTALE_OMZET,weekday,month,week,year,quarter,day_of_year,weekday_sin,weekday_cos,month_sin,month_cos,week_sin,week_cos,is_weekend,is_monday,is_friday,is_wintervakantie,is_springvakantie,is_summervakantie,is_thanksgivingvakantie,is_schoolvakantie,is_feestdag,is_dag_na_feestdag
2017-07-29,52433.979999999996,5,7,30,2017,3,210,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,1,0,0,0,0,1,0,1,0,0
2017-07-30,73208.15,6,7,30,2017,3,211,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,1,0,0,0,0,1,0,1,0,0
2017-07-31,37749.24,0,7,31,2017,3,212,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,0,1,0,0,0,1,0,1,0,0
2017-08-01,15549.95,1,8,31,2017,3,213,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0,0,0,0,0,1,0,1,0,0
2017-08-02,1033.29,2,8,31,2017,3,214,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0,0,0,0,0,1,0,1,0,0
2017-08-03,65790.22,3,8,31,2017,3,215,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0,0,0,0,0,1,0,1,0,0
2017-08-04,66357.41,4,8,31,2017,3,216,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0,0,1,0,0,1,0,1,0,0
2017-08-05,25023.29,5,8,31,2017,3,217,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,1,0,0,0,0,1,0,1,0,0
2017-08-06,89736.95000000001,6,8,31,2017,3,218,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,1,0,0,0,0,1,0,1,0,0
2017-08-07,82904.24,0,8,32,2017,3,219,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,1,0,0,0,1,0,1,0,0
2017-08-08,56824.380000000005,1,8,32,2017,3,220,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,0,0,0,0,1,0,1,0,0
2017-08-09,5107.58,2,8,32,2017,3,221,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,0,0,0,0,1,0,1,0,0
2017-08-10,29741.13,3,8,32,2017,3,222,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,0,0,0,0,1,0,1,0,0
2017-08-11,52511.4,4,8,32,2017,3,223,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,0,1,0,0,1,0,1,0,0
2017-08-12,18274.600000000002,5,8,32,2017,3,224,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1,0,0,0,0,1,0,1,0,0
2017-08-13,7834.070000000001,6,8,32,2017,3,225,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1,0,0,0,0,1,0,1,0,0
2017-08-14,63847.42,0,8,33,2017,3,226,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,1,0,0,0,1,0,1,0,0
2017-08-15,17402.82,1,8,33,2017,3,227,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,0,0,0,0,1,0,1,0,0
2017-08-16,59885.8,2,8,33,2017,3,228,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,0,0,0,0,0,0,0,0,0
2017-08-17,31809.04,3,8,33,2017,3,229,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,0,0,0,0,0,0,0,0,0
2017-08-18,62594.259999999995,4,8,33,2017,3,230,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,0,1,0,0,0,0,0,0,0
2017-08-19,47356.43,5,8,33,2017,3,231,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,1,0,0,0,0,0,0,0,0,0
2017-08-20,2048.99,6,8,33,2017,3,232,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,1,0,0,0,0,0,0,0,0,0
2017-08-21,82884.51,0,8,34,2017,3,233,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,1,0,0,0,0,0,0,0,0
2017-08-22,5546.07,1,8,34,2017,3,234,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,0,0,0,0,0,0,0,0,0
2017-08-23,4910.79,2,8,34,2017,3,235,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,0,0,0,0,0,0,0,0,0
2017-08-24,29589.93,3,8,34,2017,3,236,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,0,0,0,0,0,0,0,0,0
2017-08-25,14464.210000000001,4,8,34,2017,3,237,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,0,1,0,0,0,0,0,0,0
2017-08-26,40118.84,5,8,34,2017,3,238,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,1,0,0,0,0,0,0,0,0,0
2017-08-27,17658.64,6,8,34,2017,3,239,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,1,0,0,0,0,0,0,0,0,0
2017-08-28,68805.67,0,8,35,2017,3,240,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0,1,0,0,0,0,0,0,0,0
2017-08-29,76549.49,1,8,35,2017,3,241,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0,0,0,0,0,0,0,0,0,0
2017-08-30,2594.65,2,8,35,2017,3,242,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0,0,0,0,0,0,0,0,0,0
2017-08-31,7911.88,3,8,35,2017,3,243,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0,0,0,0,0,0,0,0,0,0
2017-09-01,62240.380000000005,4,9,35,2017,3,244,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,0,0,1,0,0,0,0,0,0,0
2017-09-02,25789.53,5,9,35,2017,3,245,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,1,0,0,0,0,0,0,0,0,0
2017-09-03,22605.039999999997,6,9,35,2017,3,246,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,1,0,0,0,0,0,0,0,0,0
2017-09-04,78261.72,0,9,36,2017,3,247,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0,1,0,0,0,0,0,0,1,0
2017-09-05,22794.989999999998,1,9,36,2017,3,248,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0,0,0,0,0,0,0,0,0,1
2017-09-06,33688.4,2,9,36,2017,3,249,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0,0,0,0,0,0,0,0,0,0
2017-09-07,26543.86,3,9,36,2017,3,250,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0,0,0,0,0,0,0,0,0,0
2017-09-08,95517.79000000001,4,9,36,2017,3,251,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0,0,1,0,0,0,0,0,0,0
2017-09-09,31461.32,5,9,36,2017,3,252,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1,0,0,0,0,0,0,0,0,0
2017-09-10,37849.52,6,9,36,2017,3,253,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1,0,0,0,0,0,0,0,0,0
2017-09-11,73011.22,0,9,37,2017,3,254,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0,1,0,0,0,0,0,0,0,0
2017-09-12,29471.12,1,9,37,2017,3,255,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0,0,0,0,0,0,0,0,0,0
2017-09-13,106548.56000000001,2,9,37,2017,3,256,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0,0,0,0,0,0,0,0,0,0
2017-09-14,31804.569999999996,3,9,37,2017,3,257,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0,0,0,0,0,0,0,0,0,0
2017-09-15,16047.69,4,9,37,2017,3,258,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0,0,1,0,0,0,0,0,0,0
2017-09-16,16882.29,5,9,37,2017,3,259,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1,0,0,0,0,0,0,0,0,0
2017-09-17,1207.88,6,9,37,2017,3,260,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1,0,0,0,0,0,0,0,0,0
2017-09-18,27482.12,0,9,38,2017,3,261,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0,1,0,0,0,0,0,0,0,0
2017-09-19,40677.57,1,9,38,2017,3,262,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0,0,0,0,0,0,0,0,0,0
2017-09-20,13493.199999999999,2,9,38,2017,3,263,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0,0,0,0,0,0,0,0,0,0
2017-09-21,13668.670000000002,3,9,38,2017,3,264,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0,0,0,0,0,0,0,0,0,0
2017-09-22,7185.26,4,9,38,2017,3,265,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0,0,1,0,0,0,0,0,0,0
2017-09-23,18369.23,5,9,38,2017,3,266,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1,0,0,0,0,0,0,0,0,0
2017-09-24,16995.160000000003,6,9,38,2017,3,267,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1,0,0,0,0,0,0,0,0,0
2017-09-25,15345.33,0,9,39,2017,3,268,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0
2017-09-26,29677.05,1,9,39,2017,3,269,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0
2017-09-27,16790.6,2,9,39,2017,3,270,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0
2017-09-28,7255.639999999999,3,9,39,2017,3,271,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0
2017-09-29,105255.57,4,9,39,2017,3,272,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,0
2017-09-30,32814.86,5,9,39,2017,3,273,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,0,0,0,0
2017-10-01,23896.08,6,10,39,2017,4,274,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,0,0,0,0
2017-10-02,105499.81,0,10,40,2017,4,275,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0,1,0,0,0,0,0,0,0,0
2017-10-03,387.48,1,10,40,2017,4,276,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0,0,0,0,0,0,0,0,0,0
2017-10-04,14168.41,2,10,40,2017,4,277,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0,0,0,0,0,0,0,0,0,0
2017-10-05,20799.78,3,10,40,2017,4,278,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0,0,0,0,0,0,0,0,0,0
2017-10-06,103285.44,4,10,40,2017,4,279,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0,0,1,0,0,0,0,0,0,0
2017-10-07,48205.7,5,10,40,2017,4,280,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1,0,0,0,0,0,0,0,0,0
2017-10-08,11938.330000000002,6,10,40,2017,4,281,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1,0,0,0,0,0,0,0,0,0
2017-10-09,71135.33,0,10,41,2017,4,282,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0,1,0,0,0,0,0,0,1,0
2017-10-10,47502.61,1,10,41,2017,4,283,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,1
2017-10-11,56999.280000000006,2,10,41,2017,4,284,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0
2017-10-12,14511.85,3,10,41,2017,4,285,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0
2017-10-13,38738.520000000004,4,10,41,2017,4,286,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0,0,1,0,0,0,0,0,0,0
2017-10-14,28412.55,5,10,41,2017,4,287,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,1,0,0,0,0,0,0,0,0,0
2017-10-15,32301.769999999997,6,10,41,2017,4,288,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,1,0,0,0,0,0,0,0,0,0
2017-10-16,35957.46,0,10,42,2017,4,289,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,0,1,0,0,0,0,0,0,0,0
2017-10-17,66966.94,1,10,42,2017,4,290,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0
2017-10-18,30915.82,2,10,42,2017,4,291,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0
2017-10-19,97820.65999999999,3,10,42,2017,4,292,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0
2017-10-20,92777.48,4,10,42,2017,4,293,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,0,0,1,0,0,0,0,0,0,0
2017-10-21,109609.73,5,10,42,2017,4,294,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1,0,0,0,0,0,0,0,0,0
2017-10-22,54479.32,6,10,42,2017,4,295,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1,0,0,0,0,0,0,0,0,0
2017-10-23,120095.88,0,10,43,2017,4,296,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,1,0,0,0,0,0,0,0,0
2017-10-24,30342.37,1,10,43,2017,4,297,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,0,0,0,0,0,0,0,0,0
2017-10-25,6370.67,2,10,43,2017,4,298,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,0,0,0,0,0,0,0,0,0
2017-10-26,1799.04,3,10,43,2017,4,299,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,0,0,0,0,0,0,0,0,0
2017-10-27,94461.55,4,10,43,2017,4,300,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,0,1,0,0,0,0,0,0,0
2017-10-28,45639.78,5,10,43,2017,4,301,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,1,0,0,0,0,0,0,0,0,0
2017-10-29,47217.270000000004,6,10,43,2017,4,302,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,1,0,0,0,0,0,0,0,0,0
2017-10-30,64778.380000000005,0,10,44,2017,4,303,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,0,1,0,0,0,0,0,0,0,0
2017-10-31,136349.59,1,10,44,2017,4,304,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,0,0,0,0,0,0,0,0,0,0
2017-11-01,10027.52,2,11,44,2017,4,305,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,0,0,0,0,0,0,0,0,0,0
2017-11-02,17629.579999999998,3,11,44,2017,4,306,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,0,0,0,0,0,0,0,0,0,0
2017-11-03,81645.47,4,11,44,2017,4,307,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,0,0,1,0,0,0,0,0,0,0
2017-11-04,2995.2200000000003,5,11,44,2017,4,308,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,1,0,0,0,0,0,0,0,0,0
2017-11-05,15452.87,6,11,44,2017,4,309,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,1,0,0,0,0,0,0,0,0,0
2017-11-06,67120.25,0,11,45,2017,4,310,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,0,1,0,0,0,0,0,0,0,0
2017-11-07,52511.56,1,11,45,2017,4,311,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,0,0,0,0,0,0,0,0,0,0
2017-11-08,57425.72,2,11,45,2017,4,312,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,0,0,0,0,0,0,0,0,0,0
2017-11-09,32498.829999999998,3,11,45,2017,4,313,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,0,0,0,0,0,0,0,0,0,0
2017-11-10,99435.28,4,11,45,2017,4,314,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,0,0,1,0,0,0,0,0,1,0
2017-11-11,46015.67,5,11,45,2017,4,315,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,1,0,0,0,0,0,0,0,0,1
