rapportagedatum,totale_omzet,lag_1d,lag_7d,lag_14d,lag_28d,rolling_mean_7d,rolling_mean_28d,weekday,month,week,year,quarter,day_of_year,weekday_sin,weekday_cos,month_sin,month_cos,week_sin,week_cos,is_weekend,is_monday,is_friday,is_voorjaarvakantie,is_meivakantie,is_zomervakantie,is_herfstvakantie,is_kerstvakantie,is_schoolvakantie,is_feestdag,is_dag_na_feestdag,cumulative_revenue_ytd,contractual_consumption_rate,time_index
2024-01-09,571593.07,513480.94,410444.35,134135.25,518344.16,352156.8542857143,329151.01785714284,1,1,2,2024,1,9,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,3177475.21,0.02203345806523064,738
2024-01-10,466699.42,571593.07,396230.54,326801.57,483615.04,375178.10000000003,331052.76464285713,2,1,2,2024,1,10,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,3644174.63,0.025269675948937576,739
2024-01-11,571837.99,466699.42,473689.07,384469.15,555366.78,385245.08285714284,330448.63535714283,3,1,2,2024,1,11,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,4216012.62,0.029234952635634616,740
2024-01-12,451142.58,571837.99,392398.3,330056.02,451777.25,399266.35714285716,331036.89285714284,4,1,2,2024,1,12,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0,0,1,0,0,0,0,0,0,0,0,4667155.2,0.032363295253882755,741
2024-01-13,140805.86,451142.58,141134.11,134958.97,132156.85,407658.39714285714,331014.22607142857,5,1,2,2024,1,13,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1,0,0,0,0,0,0,0,0,0,0,4807961.06,0.033339680530433416,742
2024-01-14,140364.1,140805.86,137720.67,138089.64,130779.35,407611.50428571424,331323.1192857143,6,1,2,2024,1,14,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1,0,0,0,0,0,0,0,0,0,0,4948325.16,0.03431300252567059,743
2024-01-15,521722.19,140364.1,513480.94,140784.16,509106.0,407989.13714285713,331665.4317857143,0,1,3,2024,1,15,0.0,1.0,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0,1,0,0,0,0,0,0,0,0,0,5470047.35,0.03793076292829708,744
2024-01-16,596508.88,521722.19,571593.07,410444.35,536527.27,409166.45857142855,332116.00999999995,1,1,3,2024,1,16,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,6066556.2299999995,0.04206711412677509,745
2024-01-17,470629.11,596508.88,466699.42,396230.54,474148.21,412725.8599999999,334258.2103571428,2,1,3,2024,1,17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,6537185.34,0.04533058152593124,746
2024-01-18,582488.87,470629.11,571837.99,473689.07,550457.16,413287.2442857143,334132.52821428573,3,1,3,2024,1,18,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,7119674.21,0.049369714246846656,747
2024-01-19,450296.19,582488.87,451142.58,392398.3,416460.53,414808.7985714286,335276.51785714284,4,1,3,2024,1,19,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0,0,1,0,0,0,0,0,0,0,0,7569970.399999999,0.05249218777176146,748
2024-01-20,136447.74,450296.19,140805.86,141134.11,135471.2,414687.88571428566,336484.93428571423,5,1,3,2024,1,20,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1,0,0,0,0,0,0,0,0,0,0,7706418.14,0.05343835268531416,749
2024-01-21,140329.77,136447.74,140364.1,137720.67,133979.07,414065.29714285716,336519.8107142857,6,1,3,2024,1,21,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1,0,0,0,0,0,0,0,0,0,0,7846747.91,0.05441143662720225,750
2024-01-22,513337.29,140329.77,521722.19,513480.94,133646.89,414060.39285714284,336746.62142857147,0,1,4,2024,1,22,0.0,1.0,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,1,0,0,0,0,0,0,0,0,0,8360085.2,0.057971053903503246,751
2024-01-23,579659.65,513337.29,596508.88,571593.07,134135.25,412862.55,350306.9928571428,1,1,4,2024,1,23,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,8939744.85,0.06199056806058813,752
2024-01-24,469564.14,579659.65,470629.11,466699.42,326801.57,410455.51714285713,366218.57857142854,2,1,4,2024,1,24,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,9409308.99,0.06524665067456581,753
2024-01-25,566873.9,469564.14,582488.87,571837.99,384469.15,410303.37857142853,371317.24178571434,3,1,4,2024,1,25,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,9976182.89,0.06917750504114442,754
2024-01-26,441870.76,566873.9,450296.19,451142.58,330056.02,408072.66857142857,377831.6971428571,4,1,4,2024,1,26,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,0,1,0,0,0,0,0,0,0,0,10418053.65,0.07224155439393593,755
2024-01-27,143153.27,441870.76,136447.74,140805.86,134958.97,406869.03571428574,381825.0807142858,5,1,4,2024,1,27,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,1,0,0,0,0,0,0,0,0,0,0,10561206.92,0.07323421723565347,756
2024-01-28,140284.74,143153.27,140329.77,140364.1,138089.64,407826.96857142856,382117.7342857143,6,1,4,2024,1,28,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,1,0,0,0,0,0,0,0,0,0,0,10701491.66,0.07420698892754711,757
2024-01-29,554529.14,140284.74,513337.29,521722.19,140784.16,407820.53571428574,382196.1307142857,0,1,5,2024,1,29,0.0,1.0,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0,1,0,0,0,0,0,0,0,0,0,11256020.8,0.07805224144554816,758
2024-01-30,550695.58,554529.14,579659.65,596508.88,410444.35,413705.0857142857,396972.7371428571,1,1,5,2024,1,30,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,11806716.379999999,0.08187091103908303,759
2024-01-31,460510.76,550695.58,469564.14,470629.11,396230.54,409567.36142857146,401981.70964285714,2,1,5,2024,1,31,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,12267227.14,0.085064215108652,760
2024-02-01,571359.8,460510.76,566873.9,582488.87,473689.07,408274.02142857143,404277.4317857143,3,2,5,2024,1,32,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,12838586.94,0.08902617589872801,761
2024-02-02,441941.6,571359.8,441870.76,450296.19,392398.3,408914.8642857143,407765.67214285716,4,2,5,2024,1,33,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,0,0,1,0,0,0,0,0,0,0,0,13280528.54,0.09209071647491741,762
2024-02-03,134645.78,441941.6,143153.27,136447.74,141134.11,408924.9842857143,409535.07571428566,5,2,5,2024,1,34,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1,0,0,0,0,0,0,0,0,0,0,13415174.32,0.09302438611865015,763
2024-02-04,141234.83,134645.78,140284.74,140329.77,137720.67,407709.62857142865,409303.34964285715,6,2,5,2024,1,35,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1,0,0,0,0,0,0,0,0,0,0,13556409.15,0.09400374598725317,764
2024-02-05,497862.29,141234.83,554529.14,513337.29,513480.94,407845.35571428575,409428.8553571428,0,2,6,2024,1,36,0.0,1.0,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,1,0,0,0,0,0,0,0,0,0,14054271.44,0.09745605549841838,765
2024-02-06,558552.05,497862.29,550695.58,579659.65,571593.07,399750.0914285714,408871.04642857146,1,2,6,2024,1,37,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,14612823.49,0.10132920394413784,766
2024-02-07,456545.51,558552.05,460510.76,469564.14,466699.42,400872.44428571424,408405.29571428575,2,2,6,2024,1,38,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,15069369.0,0.10449501191576144,767
2024-02-08,541880.4,456545.51,571359.8,566873.9,571837.99,400305.98000000004,408042.6560714286,3,2,6,2024,1,39,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,15611249.4,0.1082525547070301,768
2024-02-09,434002.87,541880.4,441941.6,441870.76,451142.58,396094.6371428572,406972.74214285717,4,2,6,2024,1,40,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,0,1,0,0,0,0,0,0,0,0,16045252.27,0.11126204601832022,769
2024-02-10,132506.01,434002.87,134645.78,143153.27,140805.86,394960.5328571429,406360.60964285716,5,2,6,2024,1,41,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1,0,0,0,0,0,0,0,0,0,0,16177758.28,0.11218087792786202,770
2024-02-11,135414.66,132506.01,141234.83,140284.74,140364.1,394654.85142857145,406064.18642857147,6,2,6,2024,1,42,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1,0,0,0,0,0,0,0,0,0,0,16313172.94,0.1131198791899765,771
2024-02-12,527708.0,135414.66,497862.29,554529.14,521722.19,393823.39857142855,405887.4207142857,0,2,7,2024,1,43,0.0,1.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,1,0,0,0,0,0,0,0,0,0,16840880.94,0.11677914679089879,772
2024-02-13,571828.15,527708.0,558552.05,550695.58,596508.88,398087.0714285715,406101.19964285713,1,2,7,2024,1,44,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,17412709.09,0.12074435524441915,773
2024-02-14,489765.33,571828.15,456545.51,460510.76,470629.11,399983.65714285715,405219.74500000005,2,2,7,2024,1,45,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,17902474.42,0.12414051828178833,774
2024-02-15,567332.44,489765.33,541880.4,571359.8,582488.87,404729.3457142857,405903.1814285714,3,2,7,2024,1,46,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,18469806.86,0.1280745522866626,775
2024-02-16,440788.03,567332.44,434002.87,441941.6,450296.19,408365.35142857145,405361.8803571429,4,2,7,2024,1,47,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,0,1,0,0,0,0,0,0,0,0,18910594.89,0.1311310937017129,776
2024-02-17,134941.23,440788.03,132506.01,134645.78,136447.74,409334.66000000003,405022.3032142858,5,2,7,2024,1,48,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1,0,0,1,0,0,0,0,1,0,0,19045536.12,0.13206681207431212,777
2024-02-18,137372.93,134941.23,135414.66,141234.83,140329.77,409682.54857142863,404968.4992857143,6,2,7,2024,1,49,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1,0,0,1,0,0,0,0,1,0,0,19182909.05,0.13301939250135278,778
2024-02-19,465243.75,137372.93,527708.0,497862.29,513337.29,409962.3014285714,404862.8978571428,0,2,8,2024,1,50,0.0,1.0,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0,1,0,1,0,0,0,0,1,0,0,19648152.8,0.1362455163821857,779
2024-02-20,516900.0,465243.75,571828.15,558552.05,579659.65,401038.83714285714,403145.27142857143,1,2,8,2024,1,51,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0,0,0,1,0,0,0,0,1,0,0,20165052.8,0.139829838437028,780
2024-02-21,442525.03,516900.0,489765.33,456545.51,469564.14,393191.95857142855,400903.8553571428,2,2,8,2024,1,52,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0,0,0,1,0,0,0,0,1,0,0,20607577.830000002,0.14289842467198402,781
2024-02-22,535728.56,442525.03,567332.44,541880.4,566873.9,386443.3442857143,399938.17285714287,3,2,8,2024,1,53,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0,0,0,1,0,0,0,0,1,0,0,21143306.39,0.14661330896878594,782
2024-02-23,411983.04,535728.56,440788.03,434002.87,441870.76,381928.5042857143,398825.8392857144,4,2,8,2024,1,54,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0,0,1,1,0,0,0,0,1,0,0,21555289.43,0.14947010892330903,783
2024-02-24,139303.25,411983.04,134941.23,132506.01,143153.27,377813.5057142857,397758.42071428575,5,2,8,2024,1,55,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1,0,0,1,0,0,0,0,1,0,0,21694592.68,0.15043607470254333,784
2024-02-25,136753.74,139303.25,137372.93,135414.66,140284.74,378436.65142857144,397620.92,6,2,8,2024,1,56,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1,0,0,1,0,0,0,0,1,0,0,21831346.42,0.15138436150146803,785
2024-02-26,542431.19,136753.74,465243.75,527708.0,554529.14,378348.1957142857,397494.8128571428,0,2,9,2024,1,57,0.0,1.0,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,0,1,0,0,0,0,0,0,0,0,0,22373777.61,0.1551457236170636,786
2024-02-27,574670.27,542431.19,516900.0,571828.15,550695.58,389374.97285714286,397062.74321428576,1,2,9,2024,1,58,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,22948447.88,0.1591306400864449,787
2024-02-28,492073.54,574670.27,442525.03,489765.33,460510.76,397627.8685714286,397918.98214285716,2,2,9,2024,1,59,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,23440521.42,0.16254280886575684,788
2024-02-29,580578.92,492073.54,535728.56,567332.44,571359.8,404706.2271428571,399046.2242857143,3,2,9,2024,1,60,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,24021100.34,0.1665686974854754,789
2024-03-01,445480.2,580578.92,411983.04,440788.03,441941.6,411113.4214285714,399375.47857142857,4,3,9,2024,1,61,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,0,0,1,0,0,0,0,0,0,0,0,24466580.54,0.16965777565505474,790
2024-03-02,133886.19,445480.2,139303.25,134941.23,134645.78,415898.73,399501.85714285716,5,3,9,2024,1,62,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1,0,0,0,0,0,0,0,0,0,0,24600466.73,0.17058617809973614,791
2024-03-03,137458.29,133886.19,136753.74,137372.93,141234.83,415124.8642857143,399474.72892857145,6,3,9,2024,1,63,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1,0,0,0,0,0,0,0,0,0,0,24737925.02,0.17153935043571583,792
2024-03-04,536803.42,137458.29,542431.19,465243.75,497862.29,415225.5142857143,399339.85250000004,0,3,10,2024,1,64,0.0,1.0,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,1,0,0,0,0,0,0,0,0,0,25274728.44,0.1752616880975862,793
2024-03-05,560941.07,536803.42,574670.27,516900.0,558552.05,414421.54714285716,400730.60714285716,1,3,10,2024,1,65,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,25835669.51,0.17915140264327753,794
2024-03-06,465956.11,560941.07,492073.54,442525.03,456545.51,412460.23285714287,400815.9292857143,2,3,10,2024,1,66,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,26301625.62,0.18238246621778234,795
2024-03-07,562689.0,465956.11,580578.92,535728.56,541880.4,408729.17142857146,401152.02214285714,3,3,10,2024,1,67,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,26864314.62,0.1862843013749059,796
2024-03-08,438874.93,562689.0,445480.2,411983.04,434002.87,406173.4685714286,401895.1864285714,4,3,10,2024,1,68,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,0,1,0,0,0,0,0,0,0,0,27303189.55,0.1893275768458217,797
2024-03-09,133740.94,438874.93,133886.19,139303.25,132506.01,405229.8585714285,402069.18857142853,5,3,10,2024,1,69,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,1,0,0,0,0,0,0,0,0,0,0,27436930.49,0.19025497208837794,798
2024-03-10,134043.84,133740.94,137458.29,136753.74,135414.66,405209.1085714285,402113.29321428575,6,3,10,2024,1,70,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,1,0,0,0,0,0,0,0,0,0,0,27570974.330000002,0.19118446772008188,799
2024-03-11,535596.21,134043.84,536803.42,542431.19,527708.0,404721.33,402064.3353571429,0,3,11,2024,1,71,0.0,1.0,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,1,0,0,0,0,0,0,0,0,0,28106570.54,0.19489843426678907,800
2024-03-12,576999.78,535596.21,560941.07,574670.27,571828.15,404548.87142857135,402346.0571428571,1,3,11,2024,1,72,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,28683570.32,0.19889950417797725,801
2024-03-13,485089.67,576999.78,465956.11,492073.54,489765.33,406842.97285714286,402530.7582142857,2,3,11,2024,1,73,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,29168659.99,0.20226324494554773,802
2024-03-14,547561.43,485089.67,562689.0,580578.92,567332.44,409576.3385714286,402363.77035714284,3,3,11,2024,1,74,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,29716221.42,0.20606018150954464,803
2024-03-15,442482.9,547561.43,438874.93,445480.2,440788.03,407415.2571428572,401657.66285714286,4,3,11,2024,1,75,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,0,1,0,0,0,0,0,0,0,0,30158704.32,0.20912847560387737,804
2024-03-16,133458.35,442482.9,133740.94,133886.19,134941.23,407930.6814285714,401718.1939285715,5,3,11,2024,1,76,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1,0,0,0,0,0,0,0,0,0,0,30292162.67,0.2100539112922269,805
2024-03-17,137273.29,133458.35,134043.84,137458.29,137372.93,407890.31142857147,401665.23392857146,6,3,11,2024,1,77,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1,0,0,0,0,0,0,0,0,0,0,30429435.96,0.2110058007890111,806
2024-03-18,567965.83,137273.29,535596.21,536803.42,465243.75,408351.6614285714,401661.67535714287,0,3,12,2024,1,78,0.0,1.0,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,1,0,0,0,0,0,0,0,0,0,30997401.79,0.2149442268885774,807
2024-03-19,579868.39,567965.83,576999.78,560941.07,516900.0,412975.89285714284,405330.3210714286,1,3,12,2024,1,79,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,31577270.18,0.21896518850433075,808
2024-03-20,481009.78,579868.39,485089.67,465956.11,442525.03,413385.69428571436,407579.1921428572,2,3,12,2024,1,80,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,32058279.96,0.2223006382297106,809
2024-03-21,562647.79,481009.78,547561.43,562689.0,535728.56,412802.85285714286,408953.64749999996,3,3,12,2024,1,81,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,32620927.75,0.22620218762573555,810
2024-03-22,445580.32,562647.79,442482.9,438874.93,411983.04,414958.04714285716,409915.0485714286,4,3,12,2024,1,82,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,0,1,0,0,0,0,0,0,0,0,33066508.07,0.22929196005401895,811
2024-03-23,134680.37,445580.32,133458.35,133740.94,139303.25,415400.53571428574,411114.9514285714,5,3,12,2024,1,83,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1,0,0,0,0,0,0,0,0,0,0,33201188.44,0.23022586955400992,812
2024-03-24,135061.04,134680.37,137273.29,134043.84,136753.74,415575.11,410949.84857142856,6,3,12,2024,1,84,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1,0,0,0,0,0,0,0,0,0,0,33336249.48,0.2311624187210092,813
2024-03-25,533559.65,135061.04,567965.83,535596.21,542431.19,415259.0742857143,410889.395,0,3,13,2024,1,85,0.0,1.0,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0,1,0,0,0,0,0,0,0,0,0,33869809.13,0.23486226321911127,814
2024-03-26,567543.45,533559.65,579868.39,576999.78,574670.27,410343.9057142857,410572.5542857143,1,3,13,2024,1,86,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0,0,0,0,0,0,0,0,0,0,0,34437352.58,0.23879776042343762,815
2024-03-27,469489.52,567543.45,481009.78,485089.67,492073.54,408583.20000000007,410318.025,2,3,13,2024,1,87,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0,0,0,0,0,0,0,0,0,0,0,34906842.1,0.24205332560249224,816
2024-03-28,555329.86,469489.52,562647.79,547561.43,580578.92,406937.4485714286,409511.45285714284,3,3,13,2024,1,88,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0,0,0,0,0,0,0,0,0,0,0,35462171.96,0.245904130525902,817
2024-03-29,436546.66,555329.86,445580.32,442482.9,445480.2,405892.02999999997,408609.70071428566,4,3,13,2024,1,89,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0,0,1,0,0,0,0,0,0,1,0,35898718.62,0.24893126115350062,818
2024-03-30,125632.6,436546.66,134680.37,133458.35,133886.19,404601.5071428572,408290.6457142857,5,3,13,2024,1,90,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,1,0,0,0,0,0,0,0,0,0,1,36024351.22,0.24980243101031469,819
2024-03-31,133040.78,125632.6,135061.04,137273.29,137458.29,403308.96857142856,407995.87464285706,6,3,13,2024,1,91,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,1,0,0,0,0,0,0,0,0,1,0,36157392.0,0.25072497115724335,820
2024-04-01,131774.69,133040.78,533559.65,567965.83,536803.42,403020.36,407838.10642857145,0,4,14,2024,2,92,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0,1,0,0,0,0,0,0,0,1,1,36289166.69,0.25163873189943137,821
2024-04-02,564057.39,131774.69,567543.45,579868.39,560941.07,345622.5085714286,393372.79464285716,1,4,14,2024,2,93,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,1,36853224.08,0.2555500558366993,822
2024-04-03,460553.55,564057.39,469489.52,481009.78,465956.11,345124.5,393484.0917857143,2,4,14,2024,2,94,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,0,37313777.63,0.2587436566235071,823
2024-04-04,568284.14,460553.55,555329.86,562647.79,562689.0,343847.9328571428,393291.1432142857,3,4,14,2024,2,95,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,0,37882061.77,0.2626842899692589,824
2024-04-05,468456.68,568284.14,436546.66,445580.32,438874.93,345698.5442857143,393490.96964285715,4,4,14,2024,2,96,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0,0,1,0,0,0,0,0,0,0,0,38350518.45,0.26593269316109913,825
2024-04-06,135202.75,468456.68,125632.6,134680.37,133740.94,350257.1185714286,394547.4607142857,5,4,14,2024,2,97,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1,0,0,0,0,0,0,0,0,0,0,38485721.2,0.2668702249829222,826
2024-04-07,134234.48,135202.75,133040.78,135061.04,134043.84,351624.28285714285,394599.6682142857,6,4,14,2024,2,98,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1,0,0,0,0,0,0,0,0,0,0,38619955.68,0.26780104256308135,827
